id,modified_comment,Cause Span,Anger,Love,Fear,Joy,Sadness,Surprise,Emotion 2,Emotion 3
732155277,Thanks for the picture. This is great context that should be added as a comment,Thanks for the picture. This is great context,0,1,0,0,0,0,Affection,Love
732293262,"Sorry, I'm not quite sure I'm following: you want to make sure that if `errorsAreFatal` is set that `hadWarningOutput` is false in the case where we're going to exit cleanly? So, in other words, making sure that there were no warnings if there were no fatal errors?
I was intending for it to be the case that if `errorsAreFatal` is set, but not `warningsAreFatal` that only errors cause failure exit, and if `warningsAreFatal` is set, that _either_ warnings or errors would cause a failure exit (basically that fatal warnings implies fatal errors too). Does that sound right to you?","Sorry, I'm not quite sure I'm following",0,0,0,0,0,1,Confusion,
733987019,thanks for explaining your thought process! 😊,thanks for explaining your thought process!,0,1,0,0,0,0,Affection,love
736878776,"I'm not sure, this test is similar to the previous one for ltr text.","I'm not sure, this test is similar",0,0,0,0,0,1,Confusion,
738243449,"Sorry, I am still not following 😅",I am still not following,0,0,0,0,0,1,Confusion,
738369609,"Your approach looks fine to me :smiley: The only thing is that the last part, `(?<!\d)}` would incorrectly skip (i.e. not escape) something like `x1}`. So you could make it more strict with `(?<!{\d+)}`. You can also simplify the middle part: [TRIPLE QUOTE]. Other than that, looks great 👏",your approach looks fine to me :smiley:,0,1,0,0,0,0,Affection,Love
738814346,"Absolutely not. This situation is much different from the one above because that one doesn't make sense and has alternatives. This here has an alternative, which is passing an explicit 0, but when running .at() it would make sense for it to default to the first element in the array. This doesn't seem like another one of JS's quirks, but in fact very much intentional and should stay like this, unless a maintainer says otherwise",Absolutely not. This situation is much different from the one above,1,0,0,0,0,0,Disapproval,-
738877939,"I love this!!!! George, you are awesome! 😄","I love this, George you are awesome, 😄",0,1,0,0,0,0,Affection,Love
740060843,"I am not convinced that multiformat runs of ngcc are more typical even on the command line.
Obviously the CLI will target only one property per entry-point.
But command line users who are not doing something similar (by providing a list of acceptable properties and asking to only build the first one) are probably wasting a lot of time processing formats that are not used.
But I think it is reasonable to keep one of the two (property or format) in the info message. But I found that keeping both just added a lot of noise to the message, making it less helpful.","I am not convinced that multiformat runs of ngcc are more typical even on the command line.
",0,0,1,0,0,0,Nervousness,Worry
742167525,"You saved me a few minutes of head-scratching staring at that URL, I appreciate it!","You saved me a few minutes of head-scratching staring at that URL, I appreciate it!",0,1,0,0,0,0,Affection,love
742261922,"That is an awesome description, thanks!","awesome description, thanks!",0,1,0,0,0,0,Affection,love
779270595,"Yep, bug, thanks for the issue",thanks for the issue,0,0,0,1,0,0,Approval,
787106547,"Yes, `output.devtoolNamespace: 'no_slashes_here'` fixes the issue, by just using something other than package name, thanks. Sorry for bothering, i should probably read the entire webpack docs from start to finish one day. Stackoverflow couldn't help for days.
I am still a bit confused, why a default of package name including slashes was chosen, but i guess I can wonder about that after some more research on the topic.
Thanks again :)","I am still a bit confused, why a default of package name including slashes was chosen",0,0,0,0,0,1,Confusion,
788800390,"It is the same problem, duplicate, yes steps are different but the problem is the same",steps are different but the problem is the same,0,0,0,1,0,0,Approval,
796915785,"Makes sense. I agree, we should all be pulling the ecosystem toward clear standards and not a mishmash like auto mode. Thanks.","Makes sense. I agree, we should all be pulling the ecosystem",0,0,0,1,0,0,Approval,-
799785939,"I didn't really run this part of my project on Friday, but I ran it as suggested all day today with no segfaults.
I'm a little confused as to what changed. I'm still running the same version of node as I was when using webpack 4 and didn't have this issue.
Is webpack requesting a different memory limit of node somehow? Or am I misunderstanding what's going on?",I'm a little confused as to what changed.,0,0,0,0,0,1,Confusion,
800194469,"[BLOCK QUOTE].
No
Problem still exists? Do you try the latest version of v5?",Problem still exists?,0,0,0,0,0,1,Confusion,
803216554,"I have signed CLA but job is marked as Pending, not sure how to resolve.",not sure how to resolve.,0,0,0,0,0,1,Confusion,
804762054,"[BLOCK QUOTE].
But that other issue seems to describe a different broken behaviour, not related to HMR.",that other issue seems to describe a different broken behaviour,1,0,0,0,0,0,Disapproval,-
824976425,"same result unfortunately
[TRIPLE QUOTE].",same result unfortunately,0,0,0,0,1,0,Disappointment,
829414970,"Seems to be closed in Terser, but not sure if released
[URL]","not sure if released
",0,0,0,0,0,1,Confusion,
851132132,I don't quite understand why CI failed. Could you please give me some help,don't quite understand why CI failed. Could you please give me some help,0,0,0,0,1,0,Disappointment,
853769619,"Thanks for the fast reply! I categorized it as a bug, sorry for the inconvenience...
I assume you mean to use require.resolve within the alias to have a direct path to the module. This however, still leads to the same result.
[TRIPLE QUOTE].",sorry for the inconvenience,0,0,0,0,1,0,Neglect,Embarrassment
856050690,"Sorry we can't fix it in webpack or webpack-dev-server, anyway feel free to feedback",sorry we can't fix it,0,0,0,0,1,0,Disappointment,-
866833762,You can't do it dynamically,You can't do it dynamically,1,0,0,0,0,0,Disapproval,-
872327838,I'm afraid that this got no community support.,I'm afraid that this got no community support.,0,0,1,0,0,0,Horror,Fear
873375987,"I don't think we are at a point where adding this syntactic sugar would improve things noticeably. The `entryComponents` are no longer a thing, so that improves the situation a bit.
Also, we would need to keep the existing APIs, because there are cases where you want more configurability. As a result, we would be introducing multiple ways to achieve the same thing, which is undesirable.
Based on the above (and the relatively low number of upvotes), I am going to close it. In the future, once the `@angular/elements` APIs are more refined and stabilized, we can look into ways to streamline the syntax.",I don't think we are at a point where adding this syntactic sugar would improve things noticeably.,1,0,0,0,0,0,Disapproval,-
874048172,"[USER] yep, it is bug, we will fix it, so we have it in `experiments` :+1:",.:+1:,0,0,0,1,0,0,Approval,
876841286,"I hope I'm wrong, but I don't think this proposal would allow us to solve [URL] according to the mentioned caveat.
This is because if my own code set `Validators.required` in a form control, then `@angular/material` has no way to know which function reference to use to check for the required validator presence. Is this correct ?
I was under the impression that this use-case was one of the major thing to solve.
If associating a validator with a name would properly solve all use-cases, maybe a redesign of the Forms API, that also include all the good things from #31963, should be considered, instead of doing half-measures ? A sort of `ReactiveFormsV2Module` ?",.under the impression,0,0,0,0,0,1,Confusion,
877601081,"I feel that this decision is wrong in many ways.
* Angular and RxJS go hand in hand from the beginning. In fact I came to know RxJS thanks to Angular. I don't think this was a bad decision. It was a nice standard way for Angular to be reactive. For me the places where it was not used, like `@Input` or lifecycle hooks, feel out of tone from the rest of Angular.
* How do you plan to remove or replace Angular's dependency on RxJS without introducing a massive backward incompatibility breakup like in the AngularJS -> Angular 2+ era? Don't repeat history but learn from it!
* If you manage to not create backward incompatibility issues, then why do you think that introducing input as observable will?
* It _already_ is possible to merely see the usage of observable/observer as a Subscribable pattern. RxJS was meant to be functionality around this pattern. But because Observable was not an ECMA standard like Promise, Observable was included in RxJS. If I remember correctly, Ben Lesh regrets his decision not to make Observable a separate lib apart from RxJS, because now the two are seen as one while in fact they are not.
I hope this decision is reverted soon and Angular will return to it's declarative reactive path instead of holding on to partly forcing users to use error prone imperative reactiveness.",that this decision is wrong in many ways.,1,0,0,0,0,0,Disapproval,-
878517138,"[USER] I don't think that it would be possible to get this fixed in Angular v8, but many thanks for investigating the root cause and posting info here.",many thanks for investigating the root cause and posting info here,0,1,0,0,0,0,Affection,Love
880021733,Jetbrains has their own analysis of Angular templates so it's unclear whether this is an Angular bug or not.,it's unclear whether this is an Angular bug or not.,0,0,0,0,0,1,Confusion,
880074565,"Yep, you are right, duplicate, let's close in favor [URL] thanks for hing","duplicate, let's close in favor [URL] ",0,0,0,1,0,0,Approval,-
881669113,"Heya, sorry it took me a while to respond. I think I understand what you mean in your last comment about parameter normalization and I agree that it's a different issue, so no need to worry about that in this PR. I think I agree with your analysis that numeric parameters should not cause normalization failures due to a hidden conversion to strings.",.I think I agree with your analysis,0,0,0,1,0,0,Approval,-
881785239,"I see the problem here, but unfortunately Angular does allow recursive components, so I don't think we can automatically make this an error.",don't think we can automatically make this an error,1,0,0,0,0,0,Disapproval,-
881791172,"Agreed - if this is needed in a particular application, custom structural directives are a better solution. Attempting to solve this problem generally would be a major undertaking.",Agreed - if this is needed in a particular application,0,0,0,1,0,0,Approval,-
882136287,"A lot of people are also using similar argument against Angular in general, but I have an inkling that we actually disagree on what that usually foreshadows.",disagree on what that usually foreshadows.,1,0,0,0,0,0,Disapproval,-
883212345,"[BLOCK QUOTE].
Sorry, I am not sure what you mean by this 😕
Can you please elaborate?","what you mean by this 😕
Can you please elaborate?",0,0,0,0,0,1,Confusion,
884985610,"[USER] I don't understand you, what is mean `doesn't break windows`","I don't understand you, what is mean `doesn't break windows`",0,0,0,0,0,1,Confusion,
886568180,"Thanks very much for your feedback [USER] Your point is totally fair. My intention was to highlight that camelCase or dash-case class names are perfectly fine to use in Angular templates. Most people, especially beginners, do not know that and end up using the `ngClass` directive. Do you think that rewording the alert towards that direction would make sense?",Thanks very much for your feedback [USER] Your point is totally fair.,0,1,0,0,0,0,Affection,Love
887448093,"[BLOCK QUOTE].
Are you sure about this? I am a little confused based on docs which actually point to `watchOptions` inside `devServer` conf. Also, when I put `{ followSymlinks: true }` in webpack conf, nothing happens but adding it to devServer actually makes my app to recompile (though it does not hot reloads).",I am a little confused based on docs which actually point to `watchOptions` inside `devServer` conf.,0,0,0,0,0,1,Confusion,
887502766,[USER] ci still broken(,ci still broken,0,0,0,0,1,0,Disappointment,
897560867,"[USER] Thanks for the quick answers! It is good to have this cleared out of the way.
I do like your clarification on how this is a different dynamic as using Angular elements.
[BLOCK QUOTE].
This would be the same thing as it is for stand-alone(module-less) components, or am I looking from the wrong side? Those problems need to be solved anyway for truly dynamic components as far as I can see.","Thanks for the quick answers! It is good to have this cleared out of the way.
I do like your clarification on how this is a different dynamic as using Angular elements.",0,1,0,0,0,0,Affection,Love
897875936,"[USER] unfortunately as [USER] mentioned without a reproduction, even shared privately it will not be possible to get to the bottom of this.",.it will not be possible to get to the bottom of this,0,0,0,0,1,0,Disappointment,
899418860,"Thank you! Yes, it was a problem due to the `webpack-stream` plugin which depends on version 4 of the webpack. Unfortunately, this plugin does not support version 5 and now it is supported only in the [pull request]([URL] We are waiting for the merge))))","Unfortunately, this plugin does not support version 5",0,0,0,0,1,0,Disappointment,
899814627,"Hi [USER], thanks for working on the changes in this PR! I had a quick chat about this with [USER], and the problem with this fix is that changing DOM value happens asynchronously and that can lead to subtle issues as described in [this comment]([URL]) We think the best approach would be to update the DOM value once the rendering is complete. Currently there is no lifecycle hook that for that, and we'd need a project proposal to add one. If there is a decision to add such lifecycle hook, the fix in this PR can leverage that and we should be able to land the change. This is certainly a disappointing outcome, since this is a major performance issue and you put in a lot of effort on this. Sorry that it turned out to be blocked on a major addition like this :/","This is certainly a disappointing outcome, since this is a major performance issue and you put in a lot of effort on this. Sorry that it turned out to be blocked on a major addition like this :/",0,0,0,0,1,0,Disappointment,-
902790283,Very good point.,Very good point.,0,0,0,1,0,0,Approval,
902995065,"I agree that I rarely need this feature, however when I use any of the 'tsconfig' packages, e.g. [URL] I often want to use both that and some base config that has my common rules in. Currently, the only way to use tsconfig packages is to maintain parity -- which is, to some extent just fine.",I agree that I rarely need this feature,0,0,0,1,0,0,Approval,
903122738,"But you can use `--profile` and avoid output stats, I don't understand what is the problem with `--stats verbose`",I don't understand what is the problem with,0,0,0,0,1,0,Disappointment,
904507572,"Unfortunately no, you webpack v5 required...","Unfortunately no, you webpack v5 required...",1,0,0,0,0,0,Disapproval,-
910717385,My fault :confused:. What should be the name of the option for this case?,My fault :confused:,0,0,0,0,0,1,Confusion,
910832606,"Looks good to me.
Please move forward with the PRs to get your examples implemented.
Thank you",Looks good to me.,0,0,0,1,0,0,Approval,-
912968761,"When you create reproducible test repo please avoid using private package, unfortunately nobody can test it: [TRIPLE QUOTE].","please avoid using private package, unfortunately nobody can test it",0,0,0,0,1,0,Disappointment,Displeasure
913650309,Is it possible that my issue described here [URL] is related to this issue here?,Is it possible that my issue described here [URL] is related to this issue here?,0,0,0,0,0,1,Confusion,
916475242,Closing. This isn't feasible at this time.,This isn't feasible at this time.,0,0,0,0,1,0,Disappointment,
917098487,"Oh, there are different failures now 😞 I'll have to take another look 😅",there are different failures now 😞,0,0,0,0,1,0,Disappointment,
917503891,"Sorry it took long to reply!
Unfortunately, that is not going to work in my setup: I am dynamically importing Preact during the runtime, that is `getPreact()` returns Preact's exports. `jsxImportSource` implies automatic import, which is not going to work. I can, of course, use it to silence TypeScript and continue using ESBuild, which will actually use `h` defined in the scope, but then TypeScript starts to complain about ‘unused’ `h` declaration, while also not saying anything if I don't declare the `h` (duh).
I'd actually expect TypeScript to *not expect* that `h` can only come from the imports, but rather do what ESBuild does — use `h` defined within the scope; like in my situation — it is defined at the top of the file. Thus I filed it as a bug report, because it's an absolutely valid use case.
Also, I just noticed that I accidentally deleted CodeSandbox example, I re-wrote it here (will update in the issue body): [URL]","Unfortunately, that is not going to work in my setup",0,0,0,0,1,0,Disappointment,
918672907,"I don’t understand, how does it make the code less portable? I use this function to evaluate strings of code and to see how they look when transpiled, and I want the actual result that TS would produce if it was a regular file. Is there a better way to do this?","I don’t understand, how does it make the code less portable?",0,0,0,0,0,1,Confusion,
919082522,I disagree. A framework is exactly that: Decreasing the complexity and amount of written code and avoiding duplicate boilerplate code.,I disagree. A framework is exactly that:,1,0,0,0,0,0,Disapproval,-
919132145,"[BLOCK QUOTE].
An optional spread argument makes no sense and is invalid. But `fn(...args: any[])` actually is callable without arguments.
[URL]",makes no sense and is invalid.,1,0,0,0,0,0,Disapproval,-
920707569,You really want a default behavior like this? [TRIPLE QUOTE]. Result: [TRIPLE QUOTE]. I doubt anyone will miss that. I think people are more likely to get upset that it won't finally be changed. It's not only related to a `Map`. I would really just remove this sort. Keep it simple.,doubt anyone will miss that,1,0,0,0,0,0,Disapproval,-
920773565,"[BLOCK QUOTE].
I can still see the unused functions used in the production mode also",can still see the unused functions used in the production mode also,1,0,0,0,0,0,Disapproval,-
920818407,[USER] I actually don't understand what is an issue? original issue fixed in webpack[USER],I actually don't understand what is an issue?,0,0,0,0,0,1,Confusion,
922159377,It happens to me too. :disappointed:,It happens to me too. :disappointed:,0,0,0,0,1,0,Disappointment,
923881959,"That is an interesting idea [USER] I think the wording should not mention redirects, since that is not what is happening. Perhaps ""leaves angular.io domain"" or ""external URL"" might be accurate.",.might be accurate,1,0,0,0,0,0,Disapproval,-
924140805,"[BLOCK QUOTE].
Just comment on the closed bug. We don’t unsubscribe from closed issues, and if there is a reason to reopen them or reengage with them, we do—as is happening here.
[BLOCK QUOTE].
I think you’re forgetting that you have ways of making plausibly correct subtypes of objects in JavaScript. It’s true that if you wind up with primitives you’re kind of stuck. [URL]
You can also do some arguably correct things with user-defined type guards, which are not checked for accuracy, but are not wrong and are less suspicious than casting to `any`. If you have some pattern of runtime reflection that TypeScript can’t analyze, but you’ve convinced yourself of its safety and its utility, I don’t think I’d call that “shenanigans” anyway; I’d call it a limitation of our compiler.
I guess we’ll have to agree to disagree about what type parameters are for. I won’t be monitoring this thread anymore as the discussion has been exhausted of anything useful to resolving the original issue.",".closed issues, making plausibly correct subtypes of objects, about what type of parameters are for.",1,0,0,0,0,0,Disapproval,-
925392557,Unfortunately the fix wasn't quite right and we decided to revert it and investigate more for next release—see #46009 and #46012,the fix wasn't quite right,0,0,0,0,1,0,Disappointment,
926892894,"[BLOCK QUOTE]. I share your feeling that duplication of tokens should be reported as an error (see [URL] 😄), but strictly speaking that would be a breaking change and separate from this fix.",(see [URL] 😄),0,0,0,1,0,0,Approval,-
932410737,"[BLOCK QUOTE]. Great. I'll wait for everything to go green, then merge and sync. I'm a bit scared of missing stuff in the Slack, so pls remove the merge label if that changes!",I'm a bit scared of missing stuff in the Slack,0,0,1,0,0,0,Horror,Fear
932418639,[USER] & my approval should be enough for this.,my approval should be enough for this,0,0,0,1,0,0,Approval,
932482827,"Good call, I assumed it would be an open-and-shut normative PR but it looks like it hasn't been updated for a while; let's hold off until [URL] is actually merged.",Good call,0,0,0,1,0,0,Approval,-
932608742,"[BLOCK QUOTE].
My ""pleasure"" (I guess :-D ) [USER]
[BLOCK QUOTE].
Ah, wow. Sorry to learn that, but thanks
[BLOCK QUOTE].
Hehe, that is probably a good thing indeed, but we need to stay realistic until the (featured) templates cover all situations.
[BLOCK QUOTE].
Hehe, the report might seem exaggerated, but the current situation is certainly confusing / sub-optimal. If you are referring to a ""merge request"", I have not changed anything, but it seems trivial.
Is there a reason why this ticket is closed?",wow. Sorry to learn that,0,0,0,0,0,1,Confusion,
932994975,"[BLOCK QUOTE].
But it's not, as it has been mentioned several times already...",as it has been mentioned several times already...,1,0,0,0,0,0,Disapproval,-
933258523,"Also somewhat related: #41470.
---
I find the idea of ""local"" types declared within the implementation body to leak outside extremely unpleasant and disturbing. This would also require additional new syntax for declaration files, which was not considered at all in this issue. I hardly see any benefit and a lot of complexity.
And unfortunately the issue template for feature requests was not filled out.",.the issue template for feature requests was not filled out.,0,0,0,0,1,0,Disappointment,
936098797,"I don't see any problems with cast, it is not related",don't see any problems with cast,1,0,0,0,0,0,Disapproval,-
938692115,BTW I don't understand why this issue was closed. Is there any sensible reasons why `Array.prototype.includes` can not be a typeguard?,don't understand why this issue was closed,1,0,0,0,0,0,Disapproval,-
938967285,"Merge assistance: it looks like NgBot is confused: the necessary approvals were provided, so it's safe to proceed with the merge.",it's safe to proceed with the merge,0,0,0,1,0,0,Approval,
940421867,"Yeah what you're saying makes total sense, sorry I think I've just had tunnel vision on the lines section as that seemed the cleanest and more efficient place where to put this.
With the regexes done beforehand we will parse each file one extra time, which thinking of that, it's not even that bad as this is just done at build time so it's not like it needs to be ultra performant or anything (also regexes are should be quite optimized right?)
Anyways I would really not mind having a crack at this :slightly_smiling_face: , but you'd do a better and faster job with you mad regex skills :heart_eyes:, so I can do it or if you'd enjoy this task I am also totally fine with you handling it :slightly_smiling_face::+1:",Yeah what you're saying makes total sense,0,0,0,1,0,0,Approval,
941234580,"I think you’re right that this would be fairly easy from an implementation standpoint, but there are two main reasons why we don’t want to move forward without careful consideration of the full problem space:
1. If we _simply_ add a flag that allows module resolution to work with `.ts` files, it will 100% contribute to the misconception that TypeScript does, can, or should emit JS files with the transformation `import ""./foo.ts""` → `import ""./foo.js""`. We already have angry mobs demanding that this happen for `import ""./foo""` → `import ""./foo.js""` so if we allowed `.ts` extensions on there without it being very clear what use cases it is intended to serve, it would just pour fuel on that fire.
2. Such a flag would look like a gift to Deno users, but it would actually be woefully incomplete for them. There are obviously a lot of other parts of module resolution that are either specific to Deno or shared between Deno and the browser that we don’t currently support, and I think those users would be confused and disappointed that we stopped so far short of proper support for these things.
Don’t get me wrong, I want us to solve all of these problems, but we’re still in the phase where we’re trying to develop a thorough understanding of all the different reasons people want this and what the existing solutions are.",.just pour fuel on that fire,1,0,0,0,0,0,Disapproval,-
942688270,I closed it because it's gotten 3 upvotes over the past 3 years,I closed it,0,0,0,0,1,0,Disappointment,
944216399,"While I do agree with [USER] my argument why this shouldn't really be considered a bug would be on a much more fundamental level.
There is not much typescript can do about this without breaking it's [Non-Goal No 3]([URL]
[BLOCK QUOTE].
The only alternative would be treating properties that are known to be getters the same as function calls, which is not what you want in most cases, they are almost always supposed to be treated like regular properties. This kind of check is quite common check to prevent check if a value is not null so flagging it based on the signature alone would be annoying to most people that dont have such edge case uses as they'd have to do the non-null assertion even if it's not really needed.
So yes the only way you could detect it without troubling people when it mostly isn't necessary is by analyzing the flow in depth, which isn't worth it for such an edge case in my opinion but the issue above has more discussion on that.
On top of that a simple way to avoid this using modern ECMAScript features is `a.member?.do()`.",".this shouldn't really be, which isn't worth it",1,0,0,0,0,0,Disapproval,-
944607416,"Unfortunately there's disadvantages to this approach too -- Android/iOS tools no longer work because files appear to be missing, for example. Understanding what Android/iOS want from you is harder because the files aren't there so you can't just explore the files and find the comments we left explaining things. You could imagine a mode where you ask the files to appear, then edit them, then ask the unchanged files to be removed, but now there's extra steps, none of which are obvious to the developer, and it's easy to accidentally add or delete the wrong file (or make trivial changes that you don't need to save), etc.
I do wish something like this would exist, though.
cc [USER] [USER] [USER]",Unfortunately there's disadvantages to this approach too,0,0,0,0,1,0,Disappointment,
944899862,"Please vote for specific issues, or file new issues with specific details if you have issues that are not already filed.
Closing as this is not an actionable issue.",as this is not an actionable issue,1,0,0,0,0,0,Disapproval,-
946029784,[USER] [USER] I am not sure how to fix this since I cannot reproduce locally. Do either of you have ideas for a fix?,not sure how to fix this,0,0,0,0,1,0,Disappointment,
947000738,"[BLOCK QUOTE].
This is very disappointing - this will require us to introduce a build step in our monorepo development environment",This is very disappointing - this will require us to introduce a build step,0,0,0,0,1,0,Disappointment,-
947366138,"[BLOCK QUOTE].
No, if there would have an overflow error, it would have shown in console too, which I don't see at all. Also tried scrolling but don't see any issue.",".if there would have an overflow error,",1,0,0,0,0,0,Disapproval,-
947893665,"Given the disagreement, I've reopened the issue.",Given the disagreement,1,0,0,0,0,0,Disapproval,-
947904739,"[BLOCK QUOTE].
Some PR has to be the first one to use it 😁
It's a bit ugly, as with all FFI, but it didn't seem terrible.",Some PR has to be the first one to use it 😁,0,0,0,1,0,0,Cheerfulness,Joviality
948264963,I really don't see how this is any different than #467.,don't see how this is any different,1,0,0,0,0,0,Disapproval,-
948437097,"[USER] The link you provided is not the issue, i fixed it by myself.
Firebase was the problem here. In older versions i had Application and FirebaseCloudMessagingPluginRegistrant.
I had to remove these files completely since they are no longer needed in new version.
[TRIPLE QUOTE].
[TRIPLE QUOTE].",Firebase was the problem here.,1,0,0,0,0,0,Disapproval,-
948692661,"Without additional information, we are unfortunately not sure how to resolve this issue. We are therefore reluctantly going to close this bug for now. Please don't hesitate to comment on the bug if you have any more information for us; we will reopen it right away! Thanks for your contribution.
Could everyone who still has this problem please file a new issue with the exact description of what happens, logs, and the output of `flutter doctor -v`.
All system setups can be slightly different, so it's always better to open new issues and reference related issues.",we are unfortunately not sure how to resolve this issue,0,0,0,0,1,0,Disappointment,-
950480127,"[BLOCK QUOTE].
Works perfectly that way! Thanks!",Works perfectly that way! Thanks!,0,1,0,0,0,0,Affection,Love
950728707,"I have the exact same issue. For me, it happens for all kinds of widget tests, not just for text input. I'm also on MacOS and can confirm that running `flutter clean` then running the tests again would solve the issue.
Another thing to note is that I'm pretty sure I didn't have this issue before Flutter 2.5. Maybe something introduced in 2.5 caused this issue.",Another thing to note is that I'm pretty sure I didn't have this issue before,0,0,1,0,0,0,Horror,Alarm
950815592,[USER] I am not sure that this make sense since we have module federation,not sure that this make sense since we have module federation,1,0,0,0,0,0,Disapproval,-
951499389,"Ahh yes ok, that makes sense.","Ahh yes ok, that makes sense.",0,0,0,1,0,0,Approval,-
951958223,I'm not convinced that the glossary should require public-api approval 🤔,not convinced that the glossary should require public-api approval 🤔,1,0,0,0,0,0,Disapproval,-
952016891,"You are right its a duplicate, even tho the issue is not very well described",You are right its a duplicate,0,0,0,1,0,0,Approval,-
952413616,[USER] says verbally that he's ok with it too.,he's ok with it too.,0,0,0,1,0,0,Approval,-
953541913,"I don't think there's a way to distinguish what buttons are pushed when the mouse is clicked, unfortunately. We should add an onStartDetails handler (or probably just change the argument to onStart, if we can find a good way to `dart fix` it, but that might not be easy) that gives you that information.
Currently you only get that information on the first move update after the click.",I don't think there's a way to distinguish what buttons are pushed when the mouse is clicked,0,0,0,0,1,0,Disappointment,-
953862319,[USER] Sounds good. The crash is very random but always happen on the closing of the app. I'll work on a minimal sample app to see if it can be reproduced easily.,The crash is very random,0,0,0,1,0,0,Approval,
954948987,"Yeah, that's a good suggestion.",that's a good suggestion.,0,0,0,1,0,0,Approval,
955279639,"[BLOCK QUOTE]. I tried this, sadly it doesn't work for me.",sadly it doesn't work for me.,0,0,0,0,1,0,Disappointment,-
955954934,"[USER] and others this has been fixed in latest webpack for almost a week now, please check the last comments and do not copy the first workaround you find - it's both unnecessary and might break other Node tools.",it's both unnecessary and might break other Node tools.,0,0,1,0,0,0,Horror,Alarm
956013136,"[USER]
This is the correct place to report this issue. Can you provide `flutter doctor -v` and any evidence of plugin unable to release the memory.",This is the correct place to report this issue.,0,0,0,1,0,0,Approval,
956248457,"Hi [USER], This doesn't look like flutter specific issue but rather the flutter plugin for Android Studio, I would advise you to please file the issue in the dedicated repo [URL] Closing, as this isn't an issue with flutter. If you disagree feel free to write in the comments and I will reopen it. Thank you.",this isn't an issue with flutter,1,0,0,0,0,0,Disapproval,-
956260525,I don't understand the use case. This would add unnecessary complexity with no real benefit.,would add unnecessary complexity,1,0,0,0,0,0,Disapproval,-
956435881,"[BLOCK QUOTE].
No, that would not.
Obviously what's being asked is for the background of the label to keep a constant size regardless of where it's located over the border.",.that would not,1,0,0,0,0,0,Disapproval,-
957125817,"Yeah, exactly the same issue. Thanks for the link. But i need to recode to accomodate the updated pluging. I know i am asking for too much, but i just hope pluging developer don't just remove the feature just like that.",exactly the same issue,0,0,1,0,0,0,Horror,Fear
957179425,"Flutter has not provided us a way to change it, so the document is impossible for now.",the document is impossible for now.,0,0,0,0,1,0,Disappointment,
957183512,"[USER] I’m unable to reproduce the issue to pinpoint the cause, it could be the third party’s integration with the framework. I'll be labelling it for further investigation.",unable to reproduce the issue,0,0,0,0,1,0,Disappointment,
957915873,Duplicate of [URL] Closing in favor of the above since it has a reproduction.,Closing in favor of the above,1,0,0,0,0,0,Disapproval,-
958255605,Closing this since it's seen no updates for 2 years and is out of date. We can re-open and land if the change is still valid.,Closing this since it's seen no updates for 2 years and is out of date.,0,0,0,0,1,0,Disappointment,
959791063,"Hello, I have tried both suggestions but unfortunately none of them worked. The first option did not change anything; for the second options, I could not see these files anywhere.",unfortunately none of them worked,0,0,0,0,1,0,Disappointment,
