Comment_ID,User,Issue_ID,Date,Comment,Emotion Causes
56231,YouJiacheng,1197682150,2022-07-28 5:30:58,"Pylance auto-completion works before https://github.com/tensorflow/tensorflow/commit/e65b68a0914408118995d2f8b55c4286859362f8. Pylance does recognize the overwriting by the explicit import statement in the TYPE_CHECKING block
It doesn't work for release version because changes in https://github.com/tensorflow/tensorflow/pull/54104 haven't included in release yet.","""It doesn't work for release version because changes in https://github.com/tensorflow/tensorflow/pull/54104 haven't included in release yet."""
56906,Wanzizhu,1197611171,2022-07-28 3:25:50,"@mohantym, maybe it 's a typo in source code [here](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/c/ops.cc#L146) and [here](https://github.com/tensorflow/tensorflow/blob/master/tensorflow/c/ops.cc#L166)","""Maybe it's a typo in source code"""
56747,sirakiin,1197563007,2022-07-28 1:58:14,"Hi @sdkdzq1 sorry for the delay.
For this model, the issue comes from the softmax node with a too large quantization range.
See hexagon [nnlib](https://source.codeaurora.org/quic/hexagon_nn/nnlib/tree/hexagon/ops/src/op_softmax_d32.c#n115) for the restrictions. Could you check your model quantization and see if it's expected?","""For this model, the issue comes from the softmax node with a too large quantization range."""
56903,mohantym,1197504764,2022-07-28 0:06:31,"Hi @NeuroRoboticTech !
Sorry for the late response. I could not find any issue with Python 3.7 and colab environment. It might be an environment issue ( CUDA 11.2 and CudNN 8.1 are tested configs for 2.8.2). Could you share the complete error log to help expedite the issue.","""I could not find any issue with Python 3.7 and colab environment."""
56572,reedwm,1197405706,2022-07-27 21:49:13,"This is failing an internal test with
```
error: non-constant-expression cannot be narrowed from type 'dnn::ActivationMode' to 'double' in initializer list [-Wc++11-narrowing]
```
I can get more context if you want.",error: non-constant-expression cannot be narrowed from type 'dnn::ActivationMode' to 'double' in initializer list [-Wc++11-narrowing]
44447,kun-lu20,1197374752,2022-07-27 21:13:35,"On TensorFlow v2.9.1, test case `//tensorflow/compiler/mlir/xla/tests/translate:while.hlotxt.test` passes with the Bazel build arg `--copt=-O -c opt` (optimized binary) but still fails with fastbuild binary. Looks like the cause is lacking certain operations in LLVM SystemZ backend.","On TensorFlow v2.9.1, test case //tensorflow/compiler/mlir/xla/tests/translate:while.hlotxt.test passes with the Bazel build arg --copt=-O -c opt (optimized binary) but still fails with fastbuild binary. Looks like the cause is lacking certain operations in LLVM SystemZ backend."
56088,nitins17,1196981544,2022-07-27 16:29:12,"Just a FYI, the Arm CD workflow [failed](https://github.com/tensorflow/tensorflow/runs/7535892666?check_suite_focus=true) yesterday because of an LLVM integrate. I believe https://github.com/tensorflow/tensorflow/commit/47c640a961874f644cd071752835c7b792450bb8 should fix it.","""I believe https://github.com/tensorflow/tensorflow/commit/47c640a961874f644cd071752835c7b792450bb8 should fix it."""
29198,mohantym,1196764007,2022-07-27 13:28:25,"I could replicate this issue in 2.8, 2.9 and nightly but was getting a different result when I used tf.shape(q) instead of q.shape. Attached[ gist](https://colab.sandbox.google.com/gist/mohantym/05441f9a8d07e06d17a7752fbdfedcdc/git_29198.ipynb#scrollTo=maKEhgFf0zVG) for reference.","""was getting a different result when I used tf.shape(q) instead of q.shape"""
56798,Sanjay2802,1196762073,2022-07-27 13:26:43,"I didnot get any response from forum,
Refer this project:
https://github.com/quantum6/Android-USB-OTG-Camera
How to implement in https://github.com/tensorflow/examples/tree/66f60ebc3dd2e8527b7bbbb280fe0657d54f20f4/lite/examples/object_detection/android
I suppose it's simple but , don't know how to do",I didnot get any response from forum
56904,zaccharieramzi,1196436020,2022-07-27 8:44:37,"After further investigation, I think that the memory leak actually comes from the use of `shuffle`, because I still have it even with a version of `RandomResizedCrop` not relying on `crop_and_resize`. The `shuffle` memory leak is explained here : https://github.com/tensorflow/tensorflow/issues/44176#issuecomment-783768033
However, I still think that this warning is a problem.","After further investigation, I think that the memory leak actually comes from the use of shuffle, because I still have it even with a version of RandomResizedCrop not relying on crop_and_resize."
56710,lapinskm,1196370490,2022-07-27 7:37:20,"Poiu19 is on vacation so we are filling in for him.
The values generated by nextafter are different than the original ones, which is as expected.
The problem is, that nextafter(x) > x should return True for every x (except for corner-cases).
In short, we would expect the result to be [True True True]
However, in this case 1.4012985e-45 > 0 returns False.
It is possible that operator Greater does not work correctly on denormals.","""The values generated by nextafter are different than the original ones, which is as expected."""
56791,gaurides,1196279241,2022-07-27 5:24:18,"> Metaoptimizer test failed
I have root caused the issue.. need some tests before i upstream. So, I can only do that tomorrow.","I have root caused the issue.. need some tests before i upstream. So, I can only do that tomorrow."
56890,sachinprasadhs,1196037207,2022-07-26 22:19:05,"@shkarupa-alex , It can be due to the large input given, could you please confirm if you face the same issue when the small input is given.","""It can be due to the large input given, could you please confirm if you face the same issue when the small input is given."""
55645,PatriceVignola,1196027905,2022-07-26 22:05:26,"I originally moved the files because the ""Android Demo"" check couldn't find them. This target was somehow depending on `kernels_experimental`, which in turn needs those files. Are there any reasons that Android build should depend on `kernels_experimental` at all, assuming this library's purpose is to be used by pluggable devices?
I'm going to try something else locally to fix this ""Android Demo"" build error, but I'm flying relatively blind if I can't repro the other failures locally :/","""Android Demo"" check couldn't find them."
45445,ghamkhari,1195996803,2022-07-26 21:23:07,"My pip version is 20.3.4. I run:
`pip install --no-cache-dir tensorflow`
However, the above command download and uses `grpcio-1.41.1.tar.gz`. As a result I receive the following error: `Running setup.py install for grpcio ... error`",I receive the following error: Running setup.py install for grpcio ... error.
56900,nitins17,1195874302,2022-07-26 19:07:58,Closing this one as #56901 has disabled the `quantization_ops_test`,Closing this one as #56901 has disabled the quantization_ops_test.
56898,Jwy-Leo,1195824715,2022-07-26 18:17:30,"Hi @sachinprasadhs ,
Directly using your recommendation command - tf.lite.OpsSet.TFLITE_BUILTINS is run on tf.int8.
But in my case, I want to run the inference_type=tf.int16.
So I try to cascade the flag, but it cannot work as I want.
`converter.target_spec.supported_ops = [
tf.lite.OpsSet.EXPERIMENTAL_TFLITE_BUILTINS_ACTIVATIONS_INT16_WEIGHTS_INT8,
tf.lite.OpsSet.TFLITE_BUILTINS, # enable TensorFlow Lite ops.
tf.lite.OpsSet.SELECT_TF_OPS # enable TensorFlow ops.
]`","Directly using your recommendation command - tf.lite.OpsSet.TFLITE_BUILTINS is run on tf.int8. But in my case, I want to run the inference_type=tf.int16. So I try to cascade the flag, but it cannot work as I want. converter.target_spec.supported_ops = [ tf.lite.OpsSet.EXPERIMENTAL_TFLITE_BUILTINS_ACTIVATIONS_INT16_"
56898,sachinprasadhs,1195815710,2022-07-26 18:08:38,"Hi, Could you please try the below select TF options which will allow the failed ops to fallback to TF Ops and let us know if that works, since the Rsqrt is not supported in the mentioned select ops in your code. ```
converter.target_spec.supported_ops = [
tf.lite.OpsSet.TFLITE_BUILTINS, # enable TensorFlow Lite ops.
tf.lite.OpsSet.SELECT_TF_OPS # enable TensorFlow ops.
]
```","""Rsqrt is not supported in the mentioned select ops in your code."""
56088,mseth10,1195711555,2022-07-26 16:32:04,"> It looks like #56828 should fix this but we need to wait for it to be reviewed and merged so let's skip the test for now. We can remove it from the skip list after #56828 is merged.
@nitins17 removing the test from skip-list and adding a new one as it's been failiing because of a recent update. Please help merge this PR https://github.com/tensorflow/tensorflow/pull/56901","""It looks like #56828 should fix this but we need to wait for it to be reviewed and merged so let's skip the test for now."""
50304,sogartar,1195413070,2022-07-26 12:22:25,"> I am trying to add linting pre-commit in our developer container at #48371
> > If you use master you can already run the plain `pylint` command.
> > I think that you can also use `yapf` for autoformatting if you set the style as python Google style.
I want to resurrect this issue because
```
yapf --style google ...
```
is not the correct solution. For example the default indentation is 4 spaces where Tensorflow uses 2 spaces.",I am trying to add linting pre-commit in our developer container at #48371
56698,ViktorKhLoopMe,1195265020,2022-07-26 9:50:34,"Hi @mohantym
Where should exactly I need use `tf.global_variables_initializer().run() `?
running this line I got error :
`AttributeError: module 'tensorflow' has no attribute 'global_variables_initializer'`
Analysing relevant [thread](https://github.com/tensorflow/serving/issues/594) I decided update versions to 2.9.0
And After updating I got the same error","""AttributeError: module 'tensorflow' has no attribute 'global_variables_initializer'"""
55645,PatriceVignola,1194918547,2022-07-26 2:29:45,"@mihaimaruseac I'll remove `tensor_list.cc`, but obviously I won't know if it breaks something else by just running the OSS tests or fixes anything. What command can I run that could reproduce the errors above? I apologize for all the back and forth, I'm running the test suites that I'm aware of locally but it seems like there are a lot more tests than what the CI shows publicly.","I'll remove tensor_list.cc, but obviously I won't know if it breaks something else by just running the OSS tests or fixes anything. What command can I run that could reproduce the errors above?"
56088,mihaimaruseac,1194644658,2022-07-25 21:20:52,"I think it's a little bit more, but that issue should be deduplicated here","I think it's a little bit more, but that issue should be deduplicated here."
56785,cantonios,1194594596,2022-07-25 20:34:15,"@olipinski why do you need `int8` support?
We can easily add it, but doing so increases TF's already massive binary size. For this reason, we try to keep registrations minimal. Will casting to one of the supported types work for you, or are you actually dealing with very large datasets that `int8` is actually required?","""why do you need int8 support?"""
25231,tgeffroyModuleus,1193981088,2022-07-25 12:23:10,"Hi @Oktai15
I am facing an issue where it seems that the interpreter crashes while using an input tensor of shape length equaled to 5.
I don't find the documentation describing this tensor dimension constraint. Do you have one?
Also, is it normal that the interpreter just crash without any error message?
I think it should be logged.","""I don't find the documentation describing this tensor dimension constraint."""
56887,elfringham,1193947620,2022-07-25 11:48:03,"@d0k on AARCH64 the availability of _Float16 depends on if the target CPU includes the support or not. The documentation is sadly lacking in explaining this. So the default compile settings of '--copt=-march=armv8-a' result in the above failure. But if targetting a CPU with the needed support by '--copt=-march=armv8-a+fp16' then _Float16 is available and the code would compile, but then generate an illegal instruction trap if run on a CPU without the support.",The documentation is sadly lacking in explaining this.
56482,roserg,1193843194,2022-07-25 10:05:14,"Your unrolled model should be executed fully on gpu after this commit: https://github.com/tensorflow/tensorflow/commit/6bca0adc394a29eed9cd6e0a7d2143c46ba8e5b4
But this model still much slower on gpu, comparing to cpu
Not all models faster on gpu, gpu needs very big models to be efficient and faster than cpu","""But this model still much slower on gpu, comparing to cpu"""
56878,Apprisco,1193577184,2022-07-25 4:54:07,"It appears @tf.function placement on nested models matters greatly for gradient calculation: the lack of GPU vram usage is from missing gradients- although it doesn't explain the 700s batch times and clear cpu usage over GPU. Something is seriously wrong here, haha.","""It appears @tf.function placement on nested models matters greatly for gradient calculation: the lack of GPU vram usage is from missing gradients- although it doesn't explain the 700s batch times and clear cpu usage over GPU."""
50575,kkb0115-exem-ai,1193454039,2022-07-25 1:25:38,Same error/warning on training. I also want to know the status of this issue. ![image](https://user-images.githubusercontent.com/95392859/180675828-c0fdb736-96a0-483c-ab0c-0b750f4a320b.png),Same error/warning on training.
56878,Apprisco,1193435057,2022-07-25 0:41:36,"To be more specific, wrapping a training loop for a nested keras.model in any way will cause this issue. Wrapping each individual gradients functions in @tf.function prevents this issue, but is bad since we can't use mirroredstrategy.",Wrapping a training loop for a nested keras.model in any way will cause this issue.
40366,tylerpayne,1193205129,2022-07-23 23:28:03,I am also getting this error in Tensorflow 2.8.0 using `keras.metrics.Mean` within a `tf.distribute.MirroredStrategy`.,I am also getting this error in Tensorflow 2.8.0 using keras.metrics.Mean within a tf.distribute.MirroredStrategy.
43546,mariohgu,1193113814,2022-07-23 11:59:19,Hi I have the same problem with this model = [SSD MobileNet V2 FPNLite 640x640](http://download.tensorflow.org/models/object_detection/tf2/20200711/ssd_mobilenet_v2_fpnlite_640x640_coco17_tpu-8.tar.gz). It looks like this model needs more RAM (I only have 8 GB). I use the 320x320 version I was to able to train it with only 8 Gb.,I have the same problem with this model
56833,eeDigitalSeal,1193042435,2022-07-23 2:34:45,"@tilakrayal Please kindly note that this bug only happened when the `padding=""valid""`, not `padding=""same""`. In this case, the `pool_size = [2,1,1]` is invalid, so `MaxPooling3D` should throw `ValueError`. However now it excuted successfully when direct invocation and calculating gradient in reverse mode.","""However now it excuted successfully when direct invocation and calculating gradient in reverse mode."""
56867,AlbertoSinigaglia,1193007427,2022-07-22 23:42:30,"In my opinion is more related to the activation function than with the loss... probably all the relus are dead... I can reproduce your issue perfectly, but changing the activation function to `""selu""` every works fine",In my opinion is more related to the activation function than with the loss... probably all the relus are dead...
56167,SeeForTwo,1192867076,2022-07-22 19:18:01,"Sorry for the inconvenience, but could please update the commit description to reflect what it currently is, i.e. this is now a fix for TF_TString_GetDataPointer method for the OffsetType, and fix for TEST(TF_CTStringTest, OffsetType)?","""This is now a fix for TF_TString_GetDataPointer method for the OffsetType, and fix for TEST(TF_CTStringTest, OffsetType)?"""
55645,mihaimaruseac,1192713882,2022-07-22 15:53:03,"Please make sure all header inclusions are also paired with the corresponding BUILD rules. Internal tests are now failing because of
```
.../tensorflow/c/kernels_experimental.cc:30:10: error: module //.../tensorflow/c:kernels_experimental does not depend on a module exporting '.../tensorflow/core/kernels/tensor_list.h'; to fix run:
build_cleaner //.../tensorflow/c:kernels_experimental
#include "".../tensorflow/core/kernels/tensor_list.h""
```"," .../tensorflow/c/kernels_experimental.cc:30:10: error: module //.../tensorflow/c:kernels_experimental does not depend on a module exporting '.../tensorflow/core/kernels/tensor_list.h'; to fix run: build_cleaner //.../tensorflow/c:kernels_experimental #include "".../tensorflow/core/kernels/tensor_list"
56847,edwardyehuang,1192667389,2022-07-22 15:05:28,"Note that, I also tried
```
export PYTHONHASHSEED=0
```
and
```
tf.config.threading.set_intra_op_parallelism_threads(1)
tf.config.threading.set_inter_op_parallelism_threads(1)
```
However, none of them worked. I think some ops in TensorFlow are nondeterministic on TPU.","""I think some ops in TensorFlow are nondeterministic on TPU."""
56482,francescoyou97,1192587876,2022-07-22 13:41:08,@roserg. This is an unrolled model.,This is an unrolled model.
56859,jasaw,1192545326,2022-07-22 12:56:15,"@mohantym Cmake is only available for Tensorflow lite. I'm trying to cross compile Tensorflow with CUDA support, which means Bazel is the only choice.","""Cmake is only available for Tensorflow lite. I'm trying to cross compile Tensorflow with CUDA support, which means Bazel is the only choice."""
38409,Jorgvt,1192429515,2022-07-22 10:31:03,"Ran into this error as well and circumvented it doing a type check in my generator, just in case it helps anyone:
`path_to_file = path_to_file.decode('UTF-8') if isinstance(path_to_file, bytes) else path_to_file`","Ran into this error as well and circumvented it doing a type check in my generator, just in case it helps anyone: path_to_file = path_to_file.decode('UTF-8') if isinstance(path_to_file, bytes) else path_to_file."
56835,roserg,1192223899,2022-07-22 6:17:58,"Metal delegate supports only ""static"" batch. It means that batch size must be specified in the model. Dynamic batch(different batch sizes) with the same model not supported.","""Metal delegate supports only ""static"" batch. It means that batch size must be specified in the model. Dynamic batch(different batch sizes) with the same model not supported."""
56735,Yoline777,1192115060,2022-07-22 2:28:51,get the same problem,get the same problem
55645,mihaimaruseac,1191983011,2022-07-21 22:08:19,"It needs to be imported again, sorry, I didn't get a chance to look at it before (since I'm no longer in TF, reviewing TF PRs is a lower priority for me)","I'm no longer in TF, reviewing TF PRs is a lower priority for me."
56714,elfringham,1191321764,2022-07-21 10:32:32,@cantonios I'm guessing that the rollback was because of the pylint error? If so please merge #56730 first then resubmit this patch. The pylint error was pre-existing in one of the files touched by this change and was not caused by this change.,The pylint error was pre-existing in one of the files touched by this change and was not caused by this change.
56482,roserg,1191266583,2022-07-21 9:35:51,"Hi, can you share .tflite model? Empty/random weights are fine. If not, at least part of the tflite model with unpack reshape that do not supported on gpu.
Not all models faster on GPU delegate, especially when used cpu->gpu->cpu pipeline.","Not all models faster on GPU delegate, especially when used cpu->gpu->cpu pipeline."
56710,Poiu19,1191182089,2022-07-21 8:12:59,"@sachinprasadhs Yes, `assert all` expects all values to be `True`. The problem is that `Greater` returns `[False True True]` instead of `[True True True]`",assert all expects all values to be True. The problem is that Greater returns [False True True] instead of [True True True].
56685,gowthamkpr,1190805881,2022-07-20 22:01:47,@ddgonzal3 PocketFFt is still not integrated in tensorflow. jax has used PocketFFT as a workaround as mentioned [here](https://github.com/google/jax/issues/2952) but tensorflow has not.,"""PocketFFt is still not integrated in tensorflow"""
56832,abattery,1190794246,2022-07-20 21:48:57,"I suspect even for the TFLite floating point conversion, these kind of small numerical differences can be found.
There are many reasons to introduce such behaviors due to 1) conversion logic change 2) kernel logic change and so on. It is really impossible to guarantee the numerical exactness. For example, the numerical exactness is hard to achieve in (a+b) * c != a*c + b*c.
Those differences seem minor and looks like the behavior is working as intended.","I suspect even for the TFLite floating point conversion, these kind of small numerical differences can be found."
56782,gowthamkpr,1190767381,2022-07-20 21:18:10,@vgkortsas GPU kernels are way more slower than CPU cores but the main advantage of GPU is that you can run thousands of threads simultaneously. On CPU you're limited by number of cores and besides even if M1 has 8 cores only 4 of them can work simultaneously. Please take a look at the explanation [here](https://stackoverflow.com/questions/70653251/why-gpu-is-3-5-times-slower-than-the-cpu-on-apple-m1-mac),GPU kernels are way more slower than CPU cores
56302,nSircombe,1190690146,2022-07-20 19:50:33,"I'm getting the same error in ManyLinux2014 builds with Python 3.10, but not 3.8.","I'm getting the same error in ManyLinux2014 builds with Python 3.10, but not 3.8."
56464,mihaimaruseac,1190399727,2022-07-20 15:02:28,"This needs to be handled internally, after @learning-to-play finishes the migration to `cc_shared_library` and migrates protobuf to newer releases, both in these files and in `workspace?.bzl` ones.","This needs to be handled internally, after @learning-to-play finishes the migration to cc_shared_library and migrates protobuf to newer releases, both in these files and in workspace?.bzl ones."
46833,miguelusque,1190253050,2022-07-20 12:55:52,"Hi @tilakrayal , I would say that the issue still persists because it was raised on int32, and not uint32 or other datatypes.","""I would say that the issue still persists because it was raised on int32, and not uint32 or other datatypes."""
56815,chunduriv,1190055159,2022-07-20 9:38:05,"@celestinoxp,
>tensorflow 2.9.1 requires protobuf<3.20,>=3.9.2, but you have protobuf 4.21.2 which is incompatible.
Protobuf 4.0 is incompatible with TF. For more details please take a look at https://github.com/tensorflow/tensorflow/issues/56815#issuecomment-1189277185 by @mihaimaruseac.
Thank you.","""Protobuf 4.0 is incompatible with TF"""
56649,kienerj,1189986518,2022-07-20 8:32:11,@chunduriv Sorry for late reply. It is an NVIDA A100 PCIe 40GB.,Late reply.
34491,yzhangswingman,1189851230,2022-07-20 5:40:48,"Can someone attend to this ticket, please? Can’t attach enough importance to correct loss computation.",Can’t attach enough importance to correct loss computation.
56088,nitins17,1189679338,2022-07-20 0:37:27,"@mseth10, @elfringham, @nSircombe Looks like there were no uploads to the `tf-nightly-cpu-aws` project on PyPI for the last few days as the Arm CD workflow has been [failing](https://github.com/tensorflow/tensorflow/actions/workflows/arm-cd.yml) due to a test failure (`tensorflow/python/kernel_tests/nn_ops:pooling_ops_3d_test_cpu`). fyi: @yarri-oss, @rishikasinha-tf","""Looks like there were no uploads to the tf-nightly-cpu-aws project on PyPI for the last few days as the Arm CD workflow has been [failing]"""
56610,wellerbii,1189499684,2022-07-19 20:03:26,"@chunduriv The other thread has been closed but I am still experiencing the same issue for v2.7, v2.8, and release 2.9 even after fresh installs.","The other thread has been closed but I am still experiencing the same issue for v2.7, v2.8, and release 2.9 even after fresh installs."
56799,adamjstewart,1189393013,2022-07-19 18:01:23,"Also, specifying `--macos_sdk_version` actually breaks TF 2.8.2/Bazel 4.2.2:
```
xcodebuild: error: SDK ""macosx12.4"" cannot be located.
```","Specifying --macos_sdk_version actually breaks TF 2.8.2/Bazel 4.2.2:  xcodebuild: error: SDK ""macosx12.4"" cannot be located. "
56822,Claeb101,1189376262,2022-07-19 17:42:12,Misread documentation. My matrices were not self-adjoint.,Misread documentation.
50575,ICEJM1020,1189331997,2022-07-19 16:55:27,"HI, same error in CPU training. It only appears in model with attention.
![image](https://user-images.githubusercontent.com/38009758/179806688-4058b8d8-b068-4dac-b699-76d710d81a8f.png)
But it seems only lead to cannot estimate the training time.","""It seems only lead to cannot estimate the training time."""
56815,mihaimaruseac,1189277185,2022-07-19 16:14:26,"For future: please use descriptive titles.
Regarding this issue: there is a big ABI/API breakage with protobuf 4 and TF cannot upgrade due to segfaults in Windows caused by ODR violations. @learning-to-play is working on `cc_shared_library` support and migration past these to then upgrade protobuf","""There is a big ABI/API breakage with protobuf 4 and TF cannot upgrade due to segfaults in Windows caused by ODR violations."""
55766,mihaimaruseac,1189272297,2022-07-19 16:12:28,"Brian does not work in TF for more than a year, removing assignment.","""Brian does not work in TF for more than a year, removing assignment."""
55766,mihaimaruseac,1189271389,2022-07-19 16:12:07,Please fix more than just one single letter typos.,"""Please fix more than just one single letter typos."""
55935,mihaimaruseac,1189267606,2022-07-19 16:10:39,"Please use better commit messages and PR titles, not ""update < file>"".","""update  file>"""
56804,derrkater,1188860198,2022-07-19 10:06:56,I don't have any idea how to go about debugging such model :/ Is it maybe possible to catch intermediate steps of tflite forward pass to check where exactly it fails?,I don't have any idea how to go about debugging such model :/
56804,derrkater,1188856973,2022-07-19 10:03:45,"@mohantym I don't actually have a tensorflow model .py file as it was converted from pytorch via onnx format. I can provide a pb file with variables - is that helpful?
https://drive.google.com/file/d/1oni3uxg_2gKJvF5zQMPH70l8061KLBr9/view?usp=sharing
https://drive.google.com/drive/folders/1WHRhOsEgUrPxHy7ZI3dnETZ7ERSanRVA?usp=sharing
I was using different input format - BCHW. Maybe that caused Dimension mismatch?","""I don't actually have a tensorflow model .py file as it was converted from pytorch via onnx format"""
56774,krehm,1187422215,2022-07-18 13:25:14,"@tilakrayal the problem seems to be this web page. If you click on the ""..."" for the code and select ""Edit"", then the code indentation is correct. In Edit mode I tried to add more blanks to each line to fix the indentation, but the web page just removes them again.","""The web page just removes them again."""
56804,derrkater,1187024306,2022-07-18 10:22:14,"@mohantym I should have mentioned it, but I use select ops syntax already. My conversion code is the same as you've posted and the problem persists :/","I should have mentioned it, but I use select ops syntax already. My conversion code is the same as you've posted and the problem persists."
56804,mohantym,1187020234,2022-07-18 10:17:41,"Hi @derrkater !
Could you put select ops syntax in TFLite conversion and let us know whether it resolves.
```
import tensorflow as tf
converter = tf.lite.TFLiteConverter.from_saved_model(saved_model_dir)
converter.target_spec.supported_ops = [
tf.lite.OpsSet.TFLITE_BUILTINS, # enable TensorFlow Lite ops.
tf.lite.OpsSet.SELECT_TF_OPS # enable TensorFlow ops.
]
tflite_model = converter.convert()
open(""converted_model.tflite"", ""wb"").write(tflite_model)
```","""put select ops syntax in TFLite conversion and let us know whether it resolves"""
55534,elfringham,1187005524,2022-07-18 10:02:56,"@snadampal You need to address the buildifier failure on your PR. You have an added line that is not in alphabetical order in the list. This is why the required presubmit test ""Code Check - Changed Files"" is failing. See #56673 for the details on that.","""You have an added line that is not in alphabetical order in the list."""
56454,shenh10,1186764943,2022-07-18 4:45:54,"> @shenh10 Can you please modify the colab gist and provide the working gist. Thanks!
It's quite strange that I cannot use the gist to reproduce the problem. Could you please run the demo on your local machine? I cannot figure out how colab works with TF environment variables. Colab prints nothing even when I set TF_CPP_VMODULE=mark_for_compilation_pass=4 to os.environ or by %env methods thus I cannot make sure whether XLA is actually worked when running.","""I cannot figure out how colab works with TF environment variables."""
38257,innat,1186601059,2022-07-17 20:20:51,"@amahendrakar I've just faced this issue with tf 2.6. The TPU resource may be exhausted and cause such issue. But during the time of training, it's frustrating. Please reopen the ticket.",The TPU resource may be exhausted and cause such issue.
52913,johan-gras,1186586515,2022-07-17 18:35:44,"@gbaned unfortunately I am not working at Arm anymore, so I am unable to modify this PR. Someone from Arm would have to take a look at it. Maybe @Tessil?","""I am not working at Arm anymore, so I am unable to modify this PR."""
35010,ladi-pomsar,1186495112,2022-07-17 11:53:14,Can someone please finally look at this @tilakrayal ? It has been almost 3 years,Can someone please finally look at this @tilakrayal ? It has been almost 3 years.
30418,Apprisco,1186461340,2022-07-17 9:42:33,Update v2: turns out enabling gradient checkpoints in your manner will prevent model from training- it seems watch vars is simply not transferring.,enabling gradient checkpoints in your manner will prevent model from training- it seems watch vars is simply not transferring.
56722,jjl2,1186391895,2022-07-17 4:04:15,"@gadagashwini Thanks for your suggestion about installing TF 2.9 using pip, which of course I do know about. But I'll also want GPU support, and trying to get that done with pip means that I'll have to go back to dealing with CUDA / CUDNN / GPU drivers manually. That nightmare is the whole reason that I switched to Anaconda.
I will raise the issue with the conda-forge folks as you suggested. The post from @ngam suggests that they're already working on it.","""Trying to get that done with pip means that I'll have to go back to dealing with CUDA / CUDNN / GPU drivers manually."""
56694,VictoriaGriffith,1186313689,2022-07-16 22:39:45,"Hi @tilakrayal , thanks for your reply, indeed the gradient computation does not support `float64`. I just wonder why `tf.image.rgb_to_hsv` can expect a `float64` input if called directly (as in the snippet, and documentation also says it can accept a float64 input), but when I try to compute the gradient then it will complain about the input dtype. Wouldn't it be better if it can support `float64` both in the forward and backward pass?","""I just wonder why tf.image.rgb_to_hsv can expect a float64 input if called directly (as in the snippet, and documentation also says it can accept a float64 input), but when I try to compute the gradient then it will complain about the input dtype."""
56789,keith,1185838101,2022-07-15 19:21:35,"Added the patch for now, this actually broke when https://github.com/tensorflow/tensorflow/pull/56446 merged, which is why I didn't initially have this issue","Added the patch for now, this actually broke when https://github.com/tensorflow/tensorflow/pull/56446 merged, which is why I didn't initially have this issue."
56787,keith,1185672582,2022-07-15 15:49:07,AMD ROCm failure appears unrelated,AMD ROCm failure appears unrelated.
56707,PatriceVignola,1185635202,2022-07-15 15:05:34,"@gbaned @rohan100jain Could we get more eyes on this? This is an issue many users have faced since we released the preview of our plugin since most people use the `tensorflow` package, not `tensorflow-cpu`.","This is an issue many users have faced since we released the preview of our plugin since most people use the tensorflow package, not tensorflow-cpu."
56773,pimorandi,1185383167,2022-07-15 9:57:40,"Update:
Just found out that also the argument validation_steps needs to be set, now the training starts and does not give any error.
The problem now is that, no matter how many epochs and how many steps I set, the fit method performs only one iteration and then stops without any error.
Any advice on how to debug this?","""Just found out that also the argument validation_steps needs to be set, now the training starts and does not give any error."""
56422,rajeev921,1185335512,2022-07-15 9:01:06,"@gadagashwini @angerson @Arnold1
Hi,
Its been a long time on this thread without a reply. Can anyone look into that and help me.","""Its been a long time on this thread without a reply."""
30418,Apprisco,1185226717,2022-07-15 6:39:40,"Update: I was able to get it working on tensorflow 2.9.1, w/o jit_compile= True (It seems jit_compile=True will cause memory fragmentation errors that won't be resolved by CUDA Async Malloc.)","I was able to get it working on tensorflow 2.9.1, w/o jit_compile= True (It seems jit_compile=True will cause memory fragmentation errors that won't be resolved by CUDA Async Malloc.)"
48675,nfrumkin,1184552066,2022-07-14 14:58:25,I have an identical error with a model I am currently running,I have an identical error with a model I am currently running.
56768,JaimeArboleda,1184485190,2022-07-14 14:00:26,"Last thing I want to add: if you change the code by replacing tf.Variable with self.add_weight, it works in every case. This part of the documentation can be misleading (I must confess it was misleading for me).
https://www.tensorflow.org/api_docs/python/tf/keras/layers/Layer#add_weight
In particular, when it says ""Note that the method add_weight() offers a shortcut to create weights:"". It's more than a shortcut, as the behaviour can be different.","Last thing I want to add: if you change the code by replacing tf.Variable with self.add_weight, it works in every case. This part of the documentation can be misleading (I must confess it was misleading for me). https://www.tensorflow.org/api_docs/python/tf/keras/layers/Layer#add_weight In particular, when it says ""Note that the method add_weight() offers a shortcut to create weights:"" it's more than a shortcut, as the"
56743,pharmpy-dev-123,1184477550,2022-07-14 13:53:21,"Hi @mohantym. As I understand it, a `native` build would produce a less generic binary. I am looking for a more generic binary. I could find some references on how to obtain such a build (`manylinux`) for TensorFlow, but it seems instructions are missing for `tflite`.","""I could find some references on how to obtain such a build (manylinux) for TensorFlow, but it seems instructions are missing for tflite."""
56769,bhack,1184408781,2022-07-14 12:49:35,As we could see also on this last ticket we will have a more generic issue with the current Keras-cv logic and XLA `jit_compile` /cc @qlzh727,As we could see also on this last ticket we will have a more generic issue with the current Keras-cv logic and XLA jit_compile
56638,KingsleyLiu-NV,1184201060,2022-07-14 9:14:47,You guys have really bad management on the reported issues: no one is being responsible and no one is replying!,"""bad management"""
