Issue_ID,User,Comment_ID,Date,Comment,Emotion Causes,UserType
56333,sachinprasadhs,1276789118,2022-10-12 22:15:47,"As you have mentioned, it throws `InvalidArgumentError` error for very small output value, but it does not have any standard restriction on the range of values to document it.","""It throws InvalidArgumentError error for very small output value, but it does not have any standard restriction on the range of values to document it.""",CONTRIBUTOR
57844,cota,1276729858,2022-10-12 20:57:16,"The fix is not trivial, so here's a possible workaround.
Assuming you don't need XLA, can you please try to build with `--define=with_xla_support=false`?","The fix is not trivial, so here's a possible workaround. Assuming you don't need XLA, can you please try to build with --define=with_xla_support=false?",CONTRIBUTOR
57887,mihaimaruseac,1276729694,2022-10-12 20:57:04,"Also, please don't use ""Update <file>"". Use better commit messages and PR titles: https://cbea.ms/git-commit/","""Update file>""",COLLABORATOR
52030,bhack,1276554142,2022-10-12 18:10:02,"We had a similar error in Keras CV enabling the MLIR bridge for https://github.com/keras-team/keras-cv/issues/895:
`tf.TensorListReserve' op unknown tensor list element shape`
`note: see current operation: %38 = ""tf.TensorListReserve""(%26, %25) {device = """"} : (tensor<i32>, tensor<i32>) -> tensor<!tf_type.variant<tensor<*xi32>>>`",tf.TensorListReserve' op unknown tensor list element shape,CONTRIBUTOR
57663,mihaimaruseac,1276536231,2022-10-12 17:52:55,"> @rishikasinha-tf, would it be possible to include the PR in a TF 2.10.1 release? The log message is confusing as it (incorrectly) implies that an error has occurred that would prevent TF from running correctly.
Please send a cherrypick PR for `r2.10` too to fix the error message. See [go/tf-release/cherrypick](https://goto.google.com/tf-release/cherrypick) (internal link)",The log message is confusing as it (incorrectly) implies that an error has occurred that would prevent TF from running correctly.,COLLABORATOR
57926,jpienaar,1276530379,2022-10-12 17:47:00,The markdown is automatically generated from the .td file. If it is mangled that means someone added something unexpected. In this case it looks like TensorArrayConcatV3's doc.,The markdown is automatically generated from the .td file. If it is mangled that means someone added something unexpected. In this case it looks like TensorArrayConcatV3's doc..,MEMBER
57829,nouiz,1275378710,2022-10-11 22:59:23,"> @nouiz Could you please name the fusions from your HLO which suffer significantly from merging into broadcasts?
I updated the description to have a unit test HLO. I just checkout upstream TF and it was fusion 15 that has the issue.",I updated the description to have a unit test HLO. I just checkout upstream TF and it was fusion 15 that has the issue.,CONTRIBUTOR
56761,philipphack,1275288633,2022-10-11 21:21:36,"> EDIT: I do not see the issue on my local 3090.
The *F16Padded tests verify the padding and slicing that is applied to run GEMMs based on operands with sizes that aren't multiples of 8 on Tensor Cores. The Pascal architecture didn't have Tensor Cores, and therefore these steps are skipped which leads to the HLO mismatch. A possible solution could be to deactivate these tests on older GPUs.",I do not see the issue on my local 3090.,CONTRIBUTOR
56761,SandSnip3r,1275270270,2022-10-11 20:59:47,"I'm seeing it on a P100. I'm seeing some unrelated crash on V100. I haven't yet checked to see what's going on there. Something about ""blas_lt != nullptr"". I suspect that's not related to this PR.
EDIT: I do not see the issue on my local 3090.","I'm seeing it on a P100. I'm seeing some unrelated crash on V100. I haven't yet checked to see what's going on there. Something about ""blas_lt != nullptr"". I suspect that's not related to this PR.",CONTRIBUTOR
58057,vinila21,1275184500,2022-10-11 19:39:17,Not required aymore,Not required aymore.,CONTRIBUTOR
43696,ml-0,1274916477,2022-10-11 15:50:52,"The description requests:
Once, #41860 is merged all lines like
INCLUDES += isystem$(MAKEFILE_DIR)/downloads/cmsis/CMSIS/Core/Include/
should be removed from all Makefiles. This is still required if not already done in another context.
It refers to the Makefiles from tflite-micro which are in a separate repo (https://github.com/tensorflow/tflite-micro), meanwhile.","The description requests: Once, #41860 is merged all lines like INCLUDES += isystem$(MAKEFILE_DIR)/downloads/cmsis/CMSIS/Core/Include/ should be removed from all Makefiles. This is still required if not already done in another context. It refers to the Makefiles from tflite-micro which are in a separate repo (https://github.com/tensorflow/tflite-micro), meanwhile.",CONTRIBUTOR
58005,cheshire,1274442125,2022-10-11 10:00:55,> but PlatformUtil doesn't have a static function can provide the running platform name in the runtime. Do you think you could add one?,"""but PlatformUtil doesn't have a static function can provide the running platform name in the runtime.""",MEMBER
55941,learning-to-play,1274022028,2022-10-11 2:53:49,"Hi @trevor-m, It seems the macOS build is still failing.",It seems the macOS build is still failing.,COLLABORATOR
58005,i-chaochen,1273553466,2022-10-10 16:22:07,"> Could we minimize duplication and ideally make this a runtime switch?
Appricate for the feedback! Now I use a more genric PLATFORM to avoid the duplication.
Yes, you're correct that will be great if it can determine it at runtime instead of preprocessing, but PlatformUtil doesn't have a static function can provide the running platform name in the runtime. IIUIC, it's the StreamExecutor to take charge of the running platform name in the runtime?","""IIUIC, it's the StreamExecutor to take charge of the running platform name in the runtime.""",CONTRIBUTOR
58039,Ingkarat,1273256981,2022-10-10 12:42:02,"For the CLA issue, it shows that there are 2 contributors possibly because the email set for git commits (non-gmail) and the email for CLA were different when creating this PR. I have changed the git email to match the CLA one but the issue still remains. I am not sure how to resolve this. Do I need to re-open the PR?","""I am not sure how to resolve this.""",CONTRIBUTOR
57959,tilakrayal,1273126016,2022-10-10 10:46:51,"@jiannanWang,
Sorry for the delay. I tried to execute the code on tensorflow-gpu and the results are the same in both cases. Kindly find the gist of it [here](https://colab.research.google.com/gist/tilakrayal/76627395e7ec322a3c5b34bbe586c7fb/untitled660.ipynb).",I tried to execute the code on tensorflow-gpu and the results are the same in both cases.,CONTRIBUTOR
56762,rahulbatra85,1272102067,2022-10-07 21:30:39,"Yeah, we already split it into other PRs. It was much larger. Also, I understand larger commits are not a good idea, but in this case changes really need to go together
Also note, most of the code changes are ROCm specific. About half(may be more) the files touched are only for ROCm. In common files, almost all the changes are again ROCm specific. They are #defines like TENSORFLOW_ROCM","""I understand larger commits are not a good idea, but in this case changes really need to go together""",CONTRIBUTOR
56762,SandSnip3r,1272099176,2022-10-07 21:25:48,"@rahulbatra85 The description says that this will be split. @cheshire asked if it could be split. I suspect the reason this is taking so long is because its so large. Smaller PRs are substantially easy to get in.
Let me check what internal CI looks like.",I suspect the reason this is taking so long is because its so large.,CONTRIBUTOR
58007,wenscarl,1272009805,2022-10-07 19:17:13,"@NeilGirdhar I don't think it's that PR to blame. I will remove your name. There is a non-defined path for rank-1 complex tensor with conjugate required. Should be easy to fix but I am not sure what should be a reasonable behavior, doing a conjugate or treated as no-op?","I don't think it's that PR to blame. I will remove your name. There is a non-defined path for rank-1 complex tensor with conjugate required. Should be easy to fix but I am not sure what should be a reasonable behavior, doing a conjugate or treated as no-op?.",CONTRIBUTOR
57979,i-chaochen,1271561119,2022-10-07 13:00:21,"@cheshire it seems my last changes will fail on cuda side, so I have added the same test for cuda as well.","""I have added the same test for cuda as well.""",CONTRIBUTOR
56088,elfringham,1271505445,2022-10-07 12:05:43,My PR https://github.com/tensorflow/tensorflow/pull/57969 was approved 3 days ago but has not yet been merged. Can anyone please see if there is anything that needs to be addressed?,"""My PR https://github.com/tensorflow/tensorflow/pull/57969 was approved 3 days ago but has not yet been merged.""",CONTRIBUTOR
57744,d0k,1271486086,2022-10-07 11:45:06,"Algebraic Simplifier rewrites `ln(pow(A,B)) => B*ln(abs(A))`. That doesn't look right for negative `B`.
https://github.com/tensorflow/tensorflow/blob/master/tensorflow/compiler/xla/service/algebraic_simplifier.cc#L3373","Algebraic Simplifier rewrites ln(pow(A,B)) => B*ln(abs(A)). That doesn't look right for negative B.",MEMBER
57955,rsanthanam-amd,1269266210,2022-10-06 3:38:50,"i'm not quite sure how to craft a specific unit test to check this.
one thing i will mention is that this fix was borne out of several existing unit test failures on gfx90a:
- //tensorflow/compiler/xla/tests:conv_depthwise_test_gpu - //tensorflow/compiler/xla/tests:convolution_test_gpu
- //tensorflow/compiler/xla/tests:convolution_test_gpu_alternative_layout_gpu
because there was no memory fence, we were seeing intermittent mismatches between expected and actual results",i'm not quite sure how to craft a specific unit test to check this.,CONTRIBUTOR
57069,cantonios,1268683284,2022-10-05 16:49:30,"We're still seeing internal build failures related to visibility of `tensor_util.h`, specifically for android builds and tf-lite. I'll need to investigate later today.","""still seeing internal build failures related to visibility of tensor_util.h, specifically for android builds and tf-lite""",CONTRIBUTOR
57954,bixia1,1268566907,2022-10-05 15:03:16,"@DEKHTIARJonathan something is wrong with this PR, it modifies > 350 files.","""something is wrong with this PR, it modifies > 350 files.""",CONTRIBUTOR
57887,bhack,1267683680,2022-10-04 22:44:52,"> We don't support anaconda installation and there is a concern that listing that in the README might result in unmet expectations from developers.
Can we use something like:
https://github.com/tensorflow/build/#community-supported-tensorflow-builds ?","""We don't support anaconda installation and there is a concern that listing that in the README might result in unmet expectations from developers.""",CONTRIBUTOR
56557,ashiqimranintel,1267348428,2022-10-04 17:47:01,"@penpornk , can you re-run the test?",Can you re-run the test?,CONTRIBUTOR
57794,cheshire,1266620067,2022-10-04 8:54:28,"Seems to break `//tensorflow/compiler/xla/service/gpu:cudnn_fused_conv_rewriter_test` when running with `XLA_FLAGS=--xla_gpu_enable_xla_runtime_executable`, judging by the error message the error is with the test. @ezhulenev","""Seems to break""",MEMBER
55639,bhack,1266234528,2022-10-04 0:17:03,"> Will look into a solution for invariant issue for pfor in this quarter and update. Thanks!
With the within the batch augmentation policy we have (imho wrongly) tried to use `vectorized_map` to workaround the limits of the image ops that are working with an images (batch) but with a fixed transformation (whole batch) arg.
If we are still talking about covering the missing converter with invariant I don't think that we will solve this cases.","""If we are still talking about covering the missing converter with invariant I don't think that we will solve this cases.""",CONTRIBUTOR
57751,cantonios,1266147083,2022-10-03 22:40:33,"The CPU behavior is actually intentional to match numpy. Using `==` between tensors returns False if there is a shape mismatch [doc](https://www.tensorflow.org/api_docs/python/tf/Tensor#__eq__). If you use `tf.math.equal`, it will assert on incompatible dimensions.
Looks like the GPU behavior is the buggy one.","""Looks like the GPU behavior is the buggy one.""",CONTRIBUTOR
56088,elfringham,1265752571,2022-10-03 16:58:02,@cantonios your recent commit introducing FP8 is not building on AARCH64. https://github.com/tensorflow/tensorflow/issues/57918,"""Your recent commit introducing FP8 is not building on AARCH64.""",CONTRIBUTOR
57890,gadagashwini,1265345548,2022-10-03 12:07:49,"Hi @surajitkundu-dazn, Still I am unable to access the given link. <img width=""1662"" alt=""Screen Shot 2022-10-03 at 5 36 17 PM"" src=""https://user-images.githubusercontent.com/99852755/193573001-26f0dcf7-bf2a-4fdb-b1b8-5b7bbe38c99e.png"">",Still I am unable to access the given link.,CONTRIBUTOR
57844,namrata-ibm,1265200920,2022-10-03 9:52:15,"@angerson Could you please check?
This issue will be seen on all big endian machines. Also as per [this](https://github.com/tensorflow/tensorflow/blob/9e12018a40b5024f51bbaa4d27dcad047bd8449f/.bazelrc#L686) TFRT integration should be optional as of now. Is there a way to disable it?","""TFRT integration should be optional as of now. Is there a way to disable it?""",CONTRIBUTOR
57052,foxik,1264588517,2022-10-02 8:55:58,"The Keras guys wrote in https://github.com/keras-team/keras/issues/16978 that it looks like a TF issue and that we should report it here.
@elina-israyelyan Could you please reopen the issue?",The Keras guys wrote in https://github.com/keras-team/keras/issues/16978 that it looks like a TF issue and that we should report it here.,CONTRIBUTOR
57879,joker-eph,1263942410,2022-09-30 19:32:40,"`--dynamic=off` was missing I think. It is not longer needed at HEAD, I rebased the change",--dynamic=off was missing,CONTRIBUTOR
57794,cheshire,1263586072,2022-09-30 13:36:14,"We can try to run our benchmarks first, then it's probably simplest to enable it by default in this PR. Having it disabled by default is not great, as we'll essentially get a lot of dead untested code.","Having it disabled by default is not great, as we'll essentially get a lot of dead untested code.",MEMBER
57861,impjdi,1262662236,2022-09-29 18:28:40,"You can't use the OpenGL delegate to run it on Vulkan. We do have a Vulkan implementation internally, but we haven't open sourced it yet due to binary size reason. The Vulkan impl would have to be shipped with shaderc which is another tens of megabytes; we're waiting for Android to ship shaderc as part of the OS so that devs don't have to eat the app size cost, but it's seeing very little progress on that end. So ... no Vulkan impl in the short term.","""We do have a Vulkan implementation internally, but we haven't open sourced it yet due to binary size reason.""",CONTRIBUTOR
57069,cantonios,1262488005,2022-09-29 16:00:39,@kun-lu20 this PR now has a cyclic dependency and fails to build. Can you rebase and address it?,This PR now has a cyclic dependency and fails to build.,CONTRIBUTOR
57906,mohantym,1262110637,2022-09-29 10:53:50,"Hi @Saar-Ken-Ji !
In Colab , Session was crashing in Colab with 2.9 . rsqrt in select ops list. So could you try with below syntax in lite conversion.
```
converter.target_spec.supported_ops = [
tf.lite.OpsSet.TFLITE_BUILTINS_INT8, # enable TensorFlow Lite ops.
tf.lite.OpsSet.SELECT_TF_OPS # enable TensorFlow ops.
]
converter.inference_input_type = tf.int8
converter.inference_output_type = tf.int8
converter.experimental_enable_quantizer = True
```",crashing in Colab with 2.9 . rsqrt in select ops list. So could you try with below syntax in lite conversion.,CONTRIBUTOR
56762,SandSnip3r,1261361775,2022-09-28 19:18:10,"I see that the Internal CI build (Py+CPP Test Suite - Ubuntu GPU, Python 3.9) fails. I think you can see the results. The failures are in the same files that you have changed. Have you tried resolving this issue?","I see that the Internal CI build (Py+CPP Test Suite - Ubuntu GPU, Python 3.9) fails.",CONTRIBUTOR
57087,hawkinsp,1260976244,2022-09-28 14:11:23,"For anyone else reading this, ""Bus error"" was from running in a docker container without enough SHM space for NCCL.","""Bus error""",MEMBER
57801,cheshire,1260621202,2022-09-28 9:14:59,"CHECK really isn't great as it crashes the entire process which potentially runs other things as well.
However I agree that reaching parity with CUDA would be sufficient.
How about: use CHECK if CUDA does so, and propagate bad Status/do logging if CUDA does so?",CHECK really isn't great as it crashes the entire process which potentially runs other things as well.,MEMBER
44670,adriangb,1260280162,2022-09-28 1:37:04,They’re kinda different issues and this has been open for 2 years now so I’d rather leave this open until it gets fixed,They’re kinda different issues and this has been open for 2 years now,CONTRIBUTOR
57855,reedwm,1260192424,2022-09-27 23:55:35,"I confirmed we don't have native Windows GPU builds anymore, and no CI will run for Windows GPUs. So this can be marked as a non-draft PR.","I confirmed we don't have native Windows GPU builds anymore, and no CI will run for Windows GPUs. So this can be marked as a non-draft PR.",MEMBER
57656,nouiz,1259959125,2022-09-27 19:32:49,"> That would be untested code though. Sorry for us lagging behind with Ampere CI. Could you predicate on compute capability at runtime? We do have a number of tests doing that.
I rebased and added a test. I already modified one existing tests, but an older rebase removed it.",untested code though,CONTRIBUTOR
56761,SandSnip3r,1259956719,2022-09-27 19:30:25,"We were waiting on #57648 to be merged before continuing this, right?","Waiting on #57648 to be merged before continuing this, right?",CONTRIBUTOR
57872,ganler,1259932751,2022-09-27 19:06:23,"This seems to be related to:
- https://github.com/tensorflow/tensorflow/issues/55563
- https://github.com/bazelbuild/bazel/issues/15359
I tried all of the mentioned fixes but none of them work...",I tried all of the mentioned fixes but none of them work.,CONTRIBUTOR
40195,harahu,1259375847,2022-09-27 11:39:37,"@mohantym I agree that this issue probably belongs in the keras repo. However, it was created before the split was made. I would have expected the organization to have made an effort in porting over any keras-related issues, including this one, if you feel community-created issues are valuable.
I take it this was not done. Would you like this issue to be ported over now? How do you suggest we go about that?",I take it this was not done.,CONTRIBUTOR
14798,bhack,1259347323,2022-09-27 11:12:18,"@ganler As you see I cannot make progress on my PR at https://github.com/tensorflow/tensorflow/pull/56510
/cc @cheshire @theadactyl",I cannot make progress on my PR at https://github.com/tensorflow/tensorflow/pull/56510 /cc @cheshire @theadactyl.,CONTRIBUTOR
32085,MarkDaoust,1258750396,2022-09-26 23:10:58,"> since 2 years ago we no longer use ./configure / configure.py for the standard builds
Oh! So I guess we need an update to the build from source instructions. To say... ""only `configure` the build if you need to""?","""since 2 years ago we no longer use ./configure / configure.py for the standard builds""",MEMBER
56493,advaitjain,1258712066,2022-09-26 22:30:50,"@Tombana, please note that the fix had to be reverted with https://github.com/tensorflow/tensorflow/commit/db1dd64675e4cb471390ba2aacdedf27b842399a due to some internal regressions. We're going to see how we can reconcile the different moving pieces but its going to take some time.","""The fix had to be reverted with https://github.com/tensorflow/tensorflow/commit/db1dd64675e4cb471390ba2aacdedf27b842399a due to some internal regressions""",MEMBER
57536,MarkDaoust,1258557854,2022-09-26 20:07:06,"> #PROBLEM!!! NEEDS INDENTATION!
It doesn't actually. Why do you think it does?
Closing the tape is ""stop writing new gradient ops to the tape"", not ""throw out the tape"".","""It doesn't actually. Why do you think it does?""",MEMBER
57747,ganler,1258339183,2022-09-26 16:51:52,"Notably, the result is only wrong on XLA-GPU. It is correct on Eager-CPU/GPU and XLA-CPU, as well as native Python, PyTorch and NumPy. We suspect it might be due to some miss-casting. This bug is also confirmed by OSS VRP but was not regarded as a security vulnerability as the exploit can be non-trivial.","Notably, the result is only wrong on XLA-GPU. It is correct on Eager-CPU/GPU and XLA-CPU, as well as native Python, PyTorch and NumPy. We suspect it might be due to some miss-casting. This bug is also confirmed by OSS VRP but was not regarded as a security vulnerability as the exploit can be non-trivial.",CONTRIBUTOR
40195,harahu,1258099170,2022-09-26 14:09:19,@mohantym There's nothing in the documentation you linked that indicates this issue having been addressed.,Nothing in the documentation you linked that indicates this issue having been addressed.,CONTRIBUTOR
55941,learning-to-play,1257440580,2022-09-26 3:57:52,"@angerson @nitins17 MacOS presubmits failed, but the ""Details"" link to see the logs is missing. Can you help fix this issue?","""Can you help fix this issue?""",COLLABORATOR
57762,cheshire,1256934825,2022-09-24 10:33:03,"@sergeykozub @SandSnip3r @ekuznetsov139 due to merge conflict, landing this all at once might be very hard. It would be much easier to split it up.","""due to merge conflict, landing this all at once might be very hard.""",MEMBER
22710,Keno,1256910605,2022-09-24 8:35:38,This code path is obsolete - I don't think anyone is using it.,This code path is obsolete - I don't think anyone is using it.,CONTRIBUTOR
57759,ganler,1256837137,2022-09-24 2:25:04,"@mohantym @sachinprasadhs It seems this bug only occurs when one of the arguments in max is `tf.zeros`. When setting it to `tf.ones`, the inferred shape will be correct.","""It seems this bug only occurs when one of the arguments in max is tf.zeros.""",CONTRIBUTOR
57779,sachinprasadhs,1256620856,2022-09-23 20:00:03,"Update: With the changes, tests are failing again in multiple files.",tests are failing again in multiple files.,CONTRIBUTOR
57779,sachinprasadhs,1256618229,2022-09-23 19:56:31,"The above PR was automatically rolled back, since the tests were failing.
I have submitted the changes again. I will update once the test results are completed.","""The tests were failing""",CONTRIBUTOR
57645,sachinprasadhs,1256547299,2022-09-23 18:40:13,"Apologies for the delayed response,
`tf.compat.v1.disable_eager_execution()` would force the entire code to run in graph mode and results in faster execution as compared to Tensorflow eager mode where only model logic part is wrapped in `tf.function` and runs in graph mode when `run_eagerly` is set to `False`.",delayed response,CONTRIBUTOR
57808,mihaimaruseac,1255537891,2022-09-22 20:53:22,"We no longer patch 2.7, so only 2.8 to 2.10 need to be cherrypicked","We no longer patch 2.7, so only 2.8 to 2.10 need to be cherrypicked.",COLLABORATOR
57800,i-chaochen,1255045918,2022-09-22 13:43:24,I closed it and opened another one as this is from the wrong branch.,I closed it and opened another one as this is from the wrong branch.,CONTRIBUTOR
57735,mihaimaruseac,1254322912,2022-09-21 23:08:22,"TF does not generate VEX statements, so the only option would be to read the entire codebase / send PR to update and then use `tf-nightly` / patched version when it would be released","TF does not generate VEX statements, so the only option would be to read the entire codebase / send PR to update and then use tf-nightly / patched version when it would be released.",COLLABORATOR
57672,cantonios,1253904532,2022-09-21 15:54:22,"Those are two separate things. Adding an option to `tf.pad` is relatively straightforward. Adding to all convolutions is a whole other beast which requires changing our APIs - our current convolution API doesn't have separate `padding` and `padding_mode` options, it assumes we always pad with zeros and only controls the size.","Those are two separate things. Adding an option to tf.pad is relatively straightforward. Adding to all convolutions is a whole other beast which requires changing our APIs - our current convolution API doesn't have separate padding and padding_mode options, it assumes we always pad with zeros and only controls the size.",CONTRIBUTOR
56207,aliencaocao,1253145650,2022-09-21 2:59:46,"Yes mine triggers 100%, until i remove a specific preprocessing function. Its not even the model itself that is causing the issue, it is the specific preprocessing function of this specific model (all other preprocessor have no issue)","""specific preprocessing function of this specific model""",CONTRIBUTOR
57663,mihaimaruseac,1252866174,2022-09-20 20:17:25,"Unless there is a cherrypick for 2.10 (and a 2.10.1 patch release), #56691 will only be included in 2.11 and later","Unless there is a cherrypick for 2.10 (and a 2.10.1 patch release), #56691 will only be included in 2.11 and later.",COLLABORATOR
57735,mihaimaruseac,1252773332,2022-09-20 18:49:32,"Unfortunately there is no SBOM generated by TF during build, so you have to check the source code
Main branch has https://github.com/tensorflow/tensorflow/blob/92d57e61d41f8e6fca50d582ac7a56046a391591/tensorflow/workspace2.bzl#L568-L576
So using vulnerable zlib.","""Using vulnerable zlib..""",COLLABORATOR
57763,edwardyehuang,1252603588,2022-09-20 16:29:19,"> Thanks for reporting this issue. As a short cut for now (to have a determined initializer for your test), you can use `tf.keras.utils.set_random_seed()` to set the seed for python/numpy/tf/keras.
Hi. I think you misunderstand it. Even set random seed using `tf.keras.utils.set_random_seed()`, the generated weights is different between 2.10 and 2.9/2.8 (Stateless vs Stateful rng)","""Even set random seed using tf.keras.utils.set_random_seed(), the generated weights is different between 2.10 and 2.9/2.8 (Stateless vs Stateful rng)""",CONTRIBUTOR
56050,Nyrio,1252117312,2022-09-20 9:55:33,"@bixia1 I haven't received the test logs, can you please try to send them again?","I haven't received the test logs, can you please try to send them again?",CONTRIBUTOR
56918,sirakiin,1251623617,2022-09-19 22:12:56,"The PR file changes LGTM and already approved / reviewed, please see the checks for the reason merging is blocked. Some of the CI failures seems to be transient issues and shall resolve after re-triggering those. For CLA please see [this](https://github.com/tensorflow/tensorflow/pull/56918/checks?check_run_id=7534827657) on how to resolve the check.","""The PR file changes LGTM and already approved / reviewed, please see the checks for the reason merging is blocked.""",MEMBER
57087,nouiz,1251408805,2022-09-19 18:45:07,"> @nouiz We could provide HLO dump, but I expect this situation to be quite frequent in the future, as JAX tends to have better test coverage than we do.
> > I think it would be worthwhile to figure out how to run JAX tests with a given revision, do you think this is a reasonable process?
It makes sense. But we need to find a way that doesn't slow down the workflow.","""I expect this situation to be quite frequent in the future, as JAX tends to have better test coverage than we do.""",CONTRIBUTOR
57734,mihaimaruseac,1251303918,2022-09-19 17:08:37,TF 2.6 is no longer in the window of supported versions,TF 2.6 is no longer in the window of supported versions.,COLLABORATOR
57735,mihaimaruseac,1251303491,2022-09-19 17:08:15,TF 2.6 is no longer in the windows of supported versions.,TF 2.6 is no longer in the windows of supported versions.,COLLABORATOR
57738,aliencaocao,1251000115,2022-09-19 13:10:42,"We probably have a different issue here because I am using cuda 11.7 with cudnn 8.5, while you are using 8.1. If you have cuda 11.7 installed but cudnn 8.1, it will not work and will give the PTXAS error.","I am using cuda 11.7 with cudnn 8.5, while you are using 8.1.",CONTRIBUTOR
54390,abattery,1250582711,2022-09-19 5:22:33,I don't have permissions to approve the TOSA related changes. I will manually merge this change without the TOSA comment updates. Could you send a separate change for the TOSA related one and get approvals from the right owner instead?,I don't have permissions to approve the TOSA related changes.,CONTRIBUTOR
56207,aliencaocao,1250187863,2022-09-18 4:22:07,"Just an update, I have been busy with work recently so only got time to try again now. My display was already at 100%. I however cannot reproduce the issue now due to another issue that made it impossible to train any model: https://github.com/tensorflow/tensorflow/issues/57738
Therefore, I can only continue to test on this bug after I manage to resolve that.
Sorry for the stall.","""I have been busy with work recently so only got time to try again now.""",CONTRIBUTOR
56850,lu-wang-g,1250157806,2022-09-17 23:58:46,"Seems like I can't approve this CL. Khanh, can you?","I can't approve this CL. Khanh, can you?",MEMBER
57674,reedwm,1249897478,2022-09-16 22:13:59,"Do you plan on supporting BF16 in all or most kernels so that it is usable outside XLA? I am concerned about the binary size increase that would be caused by instantiating many kernels with BF16, as well as the kernel maintenance cost.","I am concerned about the binary size increase that would be caused by instantiating many kernels with BF16, as well as the kernel maintenance cost.",MEMBER
57711,sachinprasadhs,1249679156,2022-09-16 18:29:56,"This is due to the very large input which is causing OOM/ memory overflow with large input, when you try large value like tf.int32.max, you will get the error output.
Below is the error output.
```
import tensorflow as tf
tf.eye(2147483647)
ResourceExhaustedError: OOM when allocating tensor with shape[2147483647,2147483647] and type float on /job:localhost/replica:0/task:0/device:CPU:0 by allocator cpu [Op:MatrixDiagV3] name: diag ```",OOM/ memory overflow with large input,CONTRIBUTOR
56088,elfringham,1249460532,2022-09-16 14:45:44,"> CD on master branch failing on grappler remapper tests after this commit [9d4e950](https://github.com/tensorflow/tensorflow/commit/9d4e950687b25f78fe30a74a8b40ba16f12c9fd1) , is this a known issue and is the fix WIP? @nitins17
tensorflow.python.framework.errors_impl.UnimplementedError: Fusion is not implemented: [BiasAdd,GeluExact]","""UnimplementedError: Fusion is not implemented: [BiasAdd,GeluExact]""",CONTRIBUTOR
56155,anotheruserofgithub,1249323510,2022-09-16 12:50:53,"@nutsiepully @gbaned Could you merge this now, please? It has been a very long time since this PR has been opened.
If you really need more explanations about this PR, I can certainly provide you with a detailed manuscript.","""It has been a very long time since this PR has been opened.""",CONTRIBUTOR
57586,elfringham,1249067913,2022-09-16 8:21:27,Made moot by https://github.com/tensorflow/tensorflow/commit/6343eb47624d27fb04c219093db9d6e8a8d15653,"""Made moot by""",CONTRIBUTOR
57087,cheshire,1247921088,2022-09-15 10:41:30,"> I confirmed that this test fail here with upstream/master
Could be both? We only test internally on Volta/Pascal now =/","""We only test internally on Volta/Pascal now =/""",MEMBER
57561,sachinprasadhs,1247656614,2022-09-15 6:49:43,"I do not think we have builtin ops listed anywhere apart from the sources which is already been linked in the issue above.
But, if you want to check if certain op is supported or not during conversion, you can include only `tf.lite.OpsSet.TFLITE_BUILTINS` in your converter, if that op is not available in TFLITE builtin, it will throw error.
```
converter.target_spec.supported_ops = [
tf.lite.OpsSet.TFLITE_BUILTINS]
```","""I do not think we have builtin ops listed anywhere apart from the sources which is already been linked in the issue above.""",CONTRIBUTOR
57514,sachinprasadhs,1247626943,2022-09-15 6:12:16,"This has. to be edge case scenario.
`tf.int32.min` and `tf.int32.max` are not the same values, which are `-2147483648` and `2147483647` respectively.
Since, `tf.abs(tf.int32.min)` value which is `tf.abs(-2147483648)` exceeds the `tf.int32.max` value which is `2147483647`. it throws exception in that case.
When `tf.int32.min` is added with 1, it matches the `tf.int32.max` value and works in that case.",This has. to be edge case scenario.,CONTRIBUTOR
44609,yishuangP,1247368986,2022-09-14 22:34:30,"Hi Dan, really sorry that you have to download the `tar.gz` file and unpack it to use it in Swift package. Hopefully we'll release it as Swift package soon. For `TensorFlowLiteSwift`, we just publish the sources and it depends on other XCFrameworks (like `TensorFlowLiteC`). Eventually we'll release it as Swift package.",really sorry that you have to download the tar.gz file and unpack it to use it in Swift package.,CONTRIBUTOR
57526,cantonios,1247051141,2022-09-14 16:56:30,"Why? I don't think we want it officially part of the API that the axis is ignored when inputing a single tensor. It is still a user error. It just is not worth us checking for it since doing so only adds overhead, and we return the correct result if the specified axis was _any_ valid value.","""I don't think we want it officially part of the API that the axis is ignored when inputing a single tensor.""",CONTRIBUTOR
57671,mihaimaruseac,1246892819,2022-09-14 14:54:44,"Because of the way TF is built with optimizations, we can only target one version of GPU libraries.","Because of the way TF is built with optimizations, we can only target one version of GPU libraries.",COLLABORATOR
56604,namrata-ibm,1246712172,2022-09-14 12:45:22,"@rthadur @gbaned I am not able to view the failures, could you please check?","I am not able to view the failures, could you please check?",CONTRIBUTOR
57656,cheshire,1245903407,2022-09-13 20:10:12,That would be untested code though. Sorry for us lagging behind with Ampere CI. Could you predicate on compute capability at runtime? We do have a number of tests doing that.,That would be untested code though.,MEMBER
57669,mihaimaruseac,1245770991,2022-09-13 18:02:39,TF 2.4 is no longer supported. Please switch to TF 2.10,TF 2.4 is no longer supported. Please switch to TF 2.10,COLLABORATOR
57481,cantonios,1245679426,2022-09-13 16:48:42,"Again, looks simply to be a numerical issue with estimating the gradients. Playing around with `delta` for the numerical causes significant swings in the maximum error. The theoretical gradient of `x * sigmoid(x)` is correct from #57357.","Again, looks simply to be a numerical issue with estimating the gradients.",CONTRIBUTOR
